9,01000
9,01007
9,01009
9,01500
9,01502
9,01503
9,01504
9,01505
9,01506
9,01508
9,01512
9,01514
9,01516
9,01517
9,01518
9,01524
9,01529
9,01532
9,01538
9,01540
9,01546
9,01550
9,01551
9,01556
9,01560
9,01564
9,01570
9,01572
9,01576
9,01578
9,01582
9,01586
9,01590
9,01592
9,01594
9,01596
9,01598
9,01600
9,01604
9,01606
9,01608
9,01609
9,01610
9,01612
9,01614
9,01620
9,01622
9,01626
9,01628
9,01630
9,01632
9,01634
9,01644
9,01646
9,01648
9,01660
9,01664
9,01670
9,01672
9,01673
9,01674
9,01676
9,01680
9,01694
9,02000
9,02100
9,02200
9,02400
9,02450
9,02500
9,02600
9,02607
9,02609
9,02700
9,02707
9,02709
9,02800
