4,75000
4,75050
4,75100
4,75150
4,75200
4,75250
4,75260
4,75300
4,75350
4,75400
4,75450
4,75460
4,75500
4,75502
4,75503
4,75504
4,75505
4,75506
4,75508
4,75510
4,75512
4,75514
4,75516
4,75517
4,75518
4,75519
4,75532
4,75536
4,75538
4,75540
4,75542
4,75546
4,75550
4,75551
4,75552
4,75560
4,75564
4,75566
4,75570
4,75572
4,75576
4,75578
4,75582
4,75584
4,75586
4,75590
4,75592
4,75594
4,75596
4,75600
4,75604
4,75606
4,75608
4,75609
4,75610
4,75612
4,75618
4,75620
4,75622
4,75626
4,75628
4,75630
4,75632
4,75646
4,75648
4,75662
4,75670
4,75672
4,75673
4,75674
4,75676
4,75690
4,75700
4,75710
4,75720
4,75730
4,75740
4,75750
4,75760
4,75900
4,75902
4,75904
4,75906
4,75908
4,75910
4,75912
4,75914
4,75916
4,75918
4,75990
4,76100
4,76109
4,76200
4,76300
4,76400
4,76409
4,76450
4,77000
4,77007
4,77008
4,77009
4,77100
4,77109
4,77200
4,77300
4,77309
4,77400
4,77409
4,77500
4,78000
4,78009
4,78100
4,78200
4,78300
4,78307
4,78309
