7,10000
7,10050
7,10100
7,10150
7,10200
7,10250
7,10300
7,10350
7,10400
7,10450
7,10460
7,10470
7,10500
7,10502
7,10503
7,10504
7,10505
7,10506
7,10508
7,10512
7,10514
7,10516
7,10518
7,10524
7,10534
7,10538
7,10540
7,10542
7,10546
7,10550
7,10551
7,10552
7,10558
7,10560
7,10564
7,10566
7,10570
7,10576
7,10578
7,10582
7,10590
7,10592
7,10593
7,10594
7,10596
7,10600
7,10604
7,10609
7,10610
7,10612
7,10620
7,10622
7,10626
7,10628
7,10634
7,10646
7,10648
7,10660
7,10661
7,10662
7,10670
7,10672
7,10673
7,10674
7,10676
7,10690
7,10710
7,10720
7,10730
7,10740
7,10750
7,10760
7,10770
7,10780
7,10790
7,10800
7,10810
7,10820
7,10830
7,10840
7,10850
7,10910
7,10920
7,10990
7,11000
7,11010
7,11020
7,11050
7,11060
7,11100
7,11200
7,11300
7,11400
7,11409
7,11500
7,11600
7,11609
7,11700
7,11800
7,11900
7,11910
7,11920
7,11950
7,11960
7,12000
7,12100
7,12200
7,12300
7,12700
7,12710
7,12720
7,12990
7,13000
7,13009
7,13020
7,13050
7,13100
7,13110
7,13200
7,13210
7,13220
7,13300
7,13310
7,13400
7,13409
7,13500
7,13600
7,13700
7,13800
7,14000
7,14007
7,14009
7,14020
7,14100
7,14101
7,14110
7,14120
7,14200
7,14300
7,14310
7,14320
7,14400
