14,50000
14,50050
14,50088
14,50100
14,50150
14,50200
14,50250
14,50300
14,50350
14,50400
14,50450
14,50460
14,50470
14,50480
14,50490
14,50500
14,50502
14,50504
14,50505
14,50506
14,50507
14,50508
14,50512
14,50514
14,50515
14,50519
14,50528
14,50529
14,50530
14,50532
14,50534
14,50536
14,50540
14,50544
14,50546
14,50548
14,50550
14,50551
14,50552
14,50554
14,50556
14,50560
14,50562
14,50564
14,50566
14,50568
14,50572
14,50576
14,50578
14,50580
14,50582
14,50586
14,50588
14,50590
14,50592
14,50594
14,50596
14,50598
14,50599
14,50600
14,50603
14,50604
14,50605
14,50608
14,50609
14,50610
14,50612
14,50614
14,50620
14,50621
14,50622
14,50623
14,50626
14,50632
14,50634
14,50636
14,50638
14,50640
14,50642
14,50644
14,50646
14,50648
14,50650
14,50652
14,50653
14,50656
14,50658
14,50660
14,50661
14,50662
14,50664
14,50666
14,50668
14,50670
14,50672
14,50673
14,50676
14,50677
14,50678
14,50680
14,50682
14,50684
14,50688
14,50694
14,50700
14,50702
14,50704
14,50706
14,50708
14,50710
14,50712
14,50714
14,50716
14,50718
14,50720
14,50722
14,50724
14,50726
14,50728
14,50730
14,50732
14,50734
14,50736
14,50738
14,50740
14,50742
14,50744
14,50746
14,50748
14,50750
14,50752
14,50754
14,50758
14,50760
14,50762
14,50764
14,50766
14,50768
14,50770
14,50772
14,50774
14,50776
14,50778
14,50780
14,50782
14,50784
14,50786
14,50788
14,50790
14,50792
14,50794
14,50796
14,50798
14,50800
14,50802
14,50804
14,50806
14,50808
14,50810
14,50812
14,50814
14,50816
14,50818
14,50901
14,50902
14,50903
14,50904
14,50906
14,50907
14,50908
14,50909
14,50910
14,50911
14,50912
14,50913
14,50914
14,50915
14,50916
14,50917
14,50918
14,50919
14,50920
14,50921
14,50922
14,50923
14,50924
14,50925
14,50926
14,50927
14,50928
14,50929
14,50930
14,50931
14,50932
14,50933
14,50934
14,50935
14,50936
14,50937
14,50938
14,50939
14,50940
14,50941
14,50942
14,50943
14,50944
14,50945
14,50946
14,50947
14,50948
14,50949
14,50950
14,50988
14,50989
14,50990
14,51000
14,51100
14,51200
14,51700
14,51990
14,52000
14,52100
14,52200
14,53000
14,53200
14,53300
14,53700
14,53800
14,53990
14,54000
14,54100
14,54200
14,55000
14,55200
14,55300
14,55700
14,55710
14,55720
14,55900
14,55902
14,55904
14,55906
14,55908
14,55910
14,55912
14,55914
14,55916
14,55918
14,55920
14,55922
14,55924
14,55926
14,55928
14,55930
14,55932
14,55934
14,55990
14,57000
14,57100
14,57700
14,57990
14,58000
14,58100
14,58200
14,58700
14,58990
14,59000
14,59100
14,59200
14,59700
14,59800
14,59990
14,60000
