16,62000
16,62007
16,62050
16,62100
16,62150
16,62200
16,62250
16,62300
16,62502
16,62503
16,62504
16,62505
16,62506
16,62510
16,62512
16,62514
16,62516
16,62518
16,62519
16,62520
16,62524
16,62526
16,62527
16,62530
16,62532
16,62536
16,62540
16,62542
16,62546
16,62550
16,62551
16,62570
16,62574
16,62576
16,62582
16,62584
16,62590
16,62592
16,62594
16,62596
16,62602
16,62604
16,62605
16,62606
16,62616
16,62620
16,62623
16,62624
16,62628
16,62630
16,62632
16,62648
16,62652
16,62654
16,62662
16,62668
16,62674
16,62675
16,62677
16,62690
16,62692
16,62988
