13,93000
13,93010
13,93050
13,93100
13,93150
13,93200
13,93250
13,93300
13,93350
13,93400
13,93450
13,93500
13,93502
13,93503
13,93504
13,93505
13,93506
13,93507
13,93508
13,93514
13,93516
13,93517
13,93518
13,93519
13,93520
13,93527
13,93529
13,93532
13,93540
13,93550
13,93551
13,93552
13,93554
13,93556
13,93558
13,93560
13,93564
13,93566
13,93570
13,93572
13,93576
13,93578
13,93582
13,93586
13,93590
13,93592
13,93594
13,93596
13,93600
13,93604
13,93606
13,93608
13,93609
13,93610
13,93612
13,93614
13,93618
13,93619
13,93620
13,93626
13,93628
13,93632
13,93634
13,93648
13,93658
13,93660
13,93661
13,93662
13,93670
13,93672
13,93677
13,93690
13,93694
13,93700
13,93702
13,93704
13,93706
13,93708
13,93710
13,93712
13,93714
13,93716
13,93718
13,93720
13,93722
13,93724
13,93726
13,93728
13,93730
13,93732
13,93734
13,93736
13,93738
13,93740
13,93742
13,93744
13,93746
13,93748
13,93750
13,93752
13,93754
13,93756
13,93758
13,93760
13,93762
13,93764
13,93900
13,93902
13,93904
13,93906
13,93908
13,93910
13,93912
13,93914
13,93916
13,93990
13,94000
13,94007
13,94009
13,94200
13,94300
13,94500
13,94507
13,94509
13,94600
13,94650
13,94700
13,94707
13,94709
13,94750
13,94760
13,94800
13,94807
13,94809
13,94850
13,94900
13,94950
13,95000
13,95007
13,95008
13,95009
13,95300
13,95400
13,95407
13,95409
13,95500
13,95600
13,95700
13,95707
13,95709
13,95800
13,95900
13,96000
13,96007
13,96008
13,96009
13,96100
13,96107
13,96108
13,96109
13,96150
13,96200
13,96250
13,96300
13,96307
13,96309
13,96350
13,96400
13,96410
13,96500
13,96507
13,96508
13,96509
13,96600
13,96700
13,96707
13,96709
13,96800
13,96807
13,96809
13,96850
13,96900
13,96950
13,97000
13,97007
13,97008
13,97009
13,97010
13,97011
13,97012
13,97013
13,97014
13,97015
13,97100
13,97200
13,97300
13,98000
13,98007
13,98008
13,98009
13,98050
13,98057
13,98058
13,98059
13,98100
13,98107
13,98109
13,98150
13,98157
13,98159
13,98200
13,98300
13,98700
13,98707
13,98708
13,98709
13,98750
13,98800
13,98850
13,98857
13,98859
