10,40000,"Pusat Perdagangan Azalea"
10,40000,"Menara Sinergi"
10,40000,"Bukit Raja Selatan"
10,40000,"Jalan Akik 7/3"
10,40000,"Jalan Akik Satu 7/3A"
10,40000,"Jalan Akuamarin 7/21"
10,40000,"Jalan Akuamarin Satu 7/21A"
10,40000,"Jalan Aliran 8/23"
10,40000,"Jalan Aliran Satu 8/23A"
10,40000,"Jalan Aliran Tiga 8/23C"
10,40000,"Jalan Aluminium 7/27"
10,40000,"Jalan Alur 8/27"
10,40000,"Jalan Ambar 7/16"
10,40000,"Jalan Angsa 6/5A"
10,40000,"Jalan Ayam - Ayam 6/2E"
10,40000,"Jalan Bacang 4/2C"
10,40000,"Jalan Baiduri 7/1B"
10,40000,"Jalan Baiduri Bulan 7/28"
10,40000,"Jalan Balam 6/1B"
10,40000,"Jalan Balau 3/8"
10,40000,"Jalan Bangau 6/5B"
10,40000,"Jalan Bangkung 4/2"
10,40000,"Jalan Belatuk 6/4B"
10,40000,"Jalan Belibis 6/5"
10,40000,"Jalan Belimbing 4/7B"
10,40000,"Jalan Beril 7/18"
10,40000,"Jalan Beringin 3/13"
10,40000,"Jalan Berkik 6/2D"
10,40000,"Jalan Berlian 7/1A"
10,40000,"Jalan Beting 8/13"
10,40000,"Jalan Beting Dua 8/13B"
10,40000,"Jalan Beting Satu 8/13A"
10,40000,"Jalan Bidara 4/7F"
10,40000,"Jalan Bukit 8/1K"
10,40000,"Jalan Bunga Anggerik 2/4"
10,40000,"Jalan Bunga Cempaka 2/11"
10,40000,"Jalan Bunga Kantan 2/13"
10,40000,"Jalan Bunga Kekwa 2/12"
10,40000,"Jalan Bunga Kemboja 2/7"
10,40000,"Jalan Bunga Kemunting 2/10"
10,40000,"Jalan Bunga Kenanga 2/1"
10,40000,"Jalan Bunga Kertas 2/15"
10,40000,"Jalan Bunga Matahari 2/3"
10,40000,"Jalan Bunga Mawar 2/5"
10,40000,"Jalan Bunga Melati 2/2"
